HANDELSID,TID,PRIS,VOLUM,TYPE
1IV251ALQ,16:09:20,268.75,1,Exchange Continuous
1IV251ALG,16:09:07,268.80,150,Exchange Continuous
1IV251ALF,16:09:07,268.85,14,Exchange Continuous
1IV251ALE,16:09:07,268.90,166,Exchange Continuous
1IV251ALD,16:09:07,268.90,321,Exchange Continuous
1IV251ALC,16:09:07,268.90,273,Exchange Continuous
1IV251ALB,16:09:07,268.90,15,Exchange Continuous
1IV251ALA,16:09:07,268.85,76,Exchange Continuous
1IV251AL9,16:09:07,268.85,30,Exchange Continuous
1IV251AL8,16:09:07,268.85,100,Exchange Continuous
1IV251AL7,16:09:07,268.85,230,Exchange Continuous
1IV251AL6,16:09:07,268.85,410,Exchange Continuous
1IV251AL5,16:09:07,268.80,10,Exchange Continuous
1IV251AL4,16:09:07,268.80,90,Exchange Continuous
1IV251AL3,16:09:07,268.80,160,Exchange Continuous
1IV251AL2,16:09:07,268.80,140,Exchange Continuous
1IV251AL1,16:09:07,268.80,10,Exchange Continuous
1IV251AL0,16:09:07,268.80,126,Exchange Continuous
1IV251AKZ,16:09:07,268.80,436,Exchange Continuous
1IV251AKY,16:09:07,268.75,70,Exchange Continuous
1IV251AJK,16:08:18,268.70,436,Exchange Continuous
1IV251AJJ,16:08:17,268.70,436,Exchange Continuous
1IV251AJH,16:08:11,268.75,30,Exchange Continuous
1IV251AJG,16:08:11,268.75,20,Exchange Continuous
1IV251AJF,16:08:11,268.75,30,Exchange Continuous
1IV251AJE,16:08:11,268.75,20,Exchange Continuous
1IV251AJD,16:08:11,268.75,50,Exchange Continuous
1IV251AJC,16:08:11,268.75,50,Exchange Continuous
1IV251AJB,16:08:11,268.75,50,Exchange Continuous
1IV251AJA,16:08:11,268.70,50,Exchange Continuous
1IV251AJ9,16:08:11,268.70,50,Exchange Continuous
1IV251AJ2,16:07:30,268.80,735,Exchange Continuous
1IV251AJ1,16:07:29,268.80,621,Exchange Continuous
1IV251AJ0,16:07:29,268.80,34,Exchange Continuous
1IV251AIV,16:06:45,268.90,50,Exchange Continuous
1IV251AIU,16:06:45,268.90,50,Exchange Continuous
1IV251AIT,16:06:45,268.80,70,Exchange Continuous
1IV251AIS,16:06:45,268.80,299,Exchange Continuous
1IV251AIR,16:06:45,268.80,270,Exchange Continuous
1IV251AIQ,16:06:45,268.85,375,Exchange Continuous
1IV251AIP,16:06:45,268.85,4,Exchange Continuous
1IV251AIO,16:06:44,268.95,260,Exchange Continuous
1IV251AIN,16:06:44,268.95,343,Exchange Continuous
1IV251AIM,16:06:44,268.95,70,Exchange Continuous
1IV251AIL,16:06:44,268.95,323,Exchange Continuous
1IV251AIK,16:06:44,268.95,114,Exchange Continuous
1IV251AIJ,16:06:44,268.95,116,Exchange Continuous
1IV251AII,16:06:44,268.95,187,Exchange Continuous
1IV251AIH,16:06:44,268.95,436,Exchange Continuous
1IV251AIE,16:06:18,268.90,180,Exchange Continuous
1IV251AID,16:06:18,268.90,256,Exchange Continuous
1IV251AIC,16:06:18,268.90,256,Exchange Continuous
1IV251AIB,16:06:18,268.90,250,Exchange Continuous
1IV251AIA,16:06:18,268.90,436,Exchange Continuous
1IV251AI9,16:06:18,268.95,80,Exchange Continuous
1IV251AI8,16:06:18,268.95,21,Exchange Continuous
1IV251AI7,16:06:18,268.95,100,Exchange Continuous
1IV251AI6,16:06:18,268.95,17,Exchange Continuous
1IV251AI5,16:06:18,268.95,12,Exchange Continuous
1IV251AI4,16:06:18,268.95,110,Exchange Continuous
1IV251AI3,16:06:18,268.95,30,Exchange Continuous
1IV251AI2,16:06:18,268.95,70,Exchange Continuous
1IV251AI1,16:06:18,268.95,18,Exchange Continuous
1IV251AI0,16:06:18,268.95,112,Exchange Continuous
1IV251AHZ,16:06:18,268.95,19,Exchange Continuous
1IV251AHY,16:06:18,268.95,122,Exchange Continuous
1IV251AHX,16:06:18,268.95,19,Exchange Continuous
1IV251AHW,16:06:18,268.90,240,Exchange Continuous
1IV251AHV,16:06:18,268.90,70,Exchange Continuous
1IV251AHU,16:06:18,268.90,160,Exchange Continuous
1IV251AHT,16:06:18,268.90,270,Exchange Continuous
1IV251AHS,16:06:18,268.90,294,Exchange Continuous
1IV251AHR,16:06:18,268.90,58,Exchange Continuous
1IV251AHQ,16:06:18,268.90,129,Exchange Continuous
1IV251AHP,16:06:18,268.90,249,Exchange Continuous
1IV251AHO,16:06:17,268.85,311,Exchange Continuous
1IV251AHM,16:06:03,268.90,195,Exchange Continuous
1IV251AHI,16:06:01,268.90,196,Exchange Continuous
1IV251AHH,16:05:59,268.90,584,Exchange Continuous
1IV251AHG,16:05:59,268.90,436,Exchange Continuous
1IV251AHF,16:05:59,268.90,274,Exchange Continuous
1IV251AHE,16:05:55,268.90,196,Exchange Continuous
1IV251AHD,16:05:55,268.90,274,Exchange Continuous
1IV251AHC,16:05:55,268.90,274,Exchange Continuous
1IV251AH7,16:05:40,268.85,50,Exchange Continuous
1IV251AH6,16:05:39,268.90,49,Exchange Continuous
1IV251AH5,16:05:39,268.90,49,Exchange Continuous
1IV251AH4,16:05:39,268.90,280,Exchange Continuous
1IV251AH3,16:05:39,268.90,317,Exchange Continuous
1IV251AH2,16:05:39,268.90,422,Exchange Continuous
1IV251AH1,16:05:39,268.90,14,Exchange Continuous
1IV251AH0,16:05:39,268.90,294,Exchange Continuous
1IV251AGZ,16:05:39,268.90,226,Exchange Continuous
1IV251AGY,16:05:39,268.90,294,Exchange Continuous
1IV251AGX,16:05:39,268.90,155,Exchange Continuous
1IV251AGW,16:05:39,268.90,281,Exchange Continuous
1IV251AGV,16:05:39,268.90,301,Exchange Continuous
1IV251AGU,16:05:39,268.90,149,Exchange Continuous
1IV251AGT,16:05:39,268.90,287,Exchange Continuous
1IV251AGS,16:05:39,268.90,304,Exchange Continuous
1IV251AGR,16:05:39,268.90,153,Exchange Continuous
1IV251AGQ,16:05:39,268.90,283,Exchange Continuous
1IV251AGP,16:05:39,268.90,14,Exchange Continuous
1IV251AGO,16:05:39,268.90,297,Exchange Continuous
1IV251AGN,16:05:39,268.90,209,Exchange Continuous
1IV251AGM,16:05:39,268.90,311,Exchange Continuous
1IV251AGL,16:05:39,268.90,112,Exchange Continuous
1IV251AGK,16:05:39,268.90,32,Exchange Continuous
1IV251AGJ,16:05:39,268.90,292,Exchange Continuous
1IV251AGI,16:05:39,268.90,305,Exchange Continuous
1IV251AGH,16:05:39,268.90,309,Exchange Continuous
1IV251AGG,16:05:39,268.90,260,Exchange Continuous
1IV251AGF,16:05:39,268.90,23,Exchange Continuous
1IV251AGE,16:05:39,268.90,260,Exchange Continuous
1IV251AGD,16:05:39,268.90,107,Exchange Continuous
1IV251AGC,16:05:39,268.90,213,Exchange Continuous
1IV251AGB,16:05:39,268.90,33,Exchange Continuous
1IV251AGA,16:05:39,268.90,236,Exchange Continuous
1IV251AG9,16:05:39,268.90,39,Exchange Continuous
1IV251AG8,16:05:39,268.90,281,Exchange Continuous
1IV251AFW,16:05:26,268.85,7,Exchange Continuous
1IV251AFV,16:05:26,268.85,436,Exchange Continuous
1IV251AFP,16:05:26,268.85,424,Exchange Continuous
1IV251AFO,16:05:26,268.85,289,Exchange Continuous
1IV251AFN,16:05:23,268.90,309,Exchange Continuous
1IV251AFM,16:05:23,268.90,126,Exchange Continuous
1IV251AFL,16:05:23,268.90,155,Exchange Continuous
1IV251AFK,16:05:23,268.90,275,Exchange Continuous
1IV251AFJ,16:05:23,268.90,5,Exchange Continuous
1IV251AFI,16:05:23,268.90,115,Exchange Continuous
1IV251AFH,16:05:23,268.90,315,Exchange Continuous
1IV251AFG,16:05:23,268.90,257,Exchange Continuous
1IV251AFF,16:04:46,268.80,436,Exchange Continuous
1IV251AFE,16:04:39,268.80,70,Exchange Continuous
1IV251AFD,16:04:39,268.80,436,Exchange Continuous
1IV251AFC,16:04:37,268.80,139,Exchange Continuous
1IV251AFB,16:04:37,268.80,395,Exchange Continuous
1IV251AFA,16:04:37,268.80,28,Exchange Continuous
1IV251AF9,16:04:37,268.80,319,Exchange Continuous
1IV251AF8,16:04:37,268.80,382,Exchange Continuous
1IV251AF7,16:04:30,268.85,19,Exchange Continuous
1IV251AF6,16:04:24,268.85,19,Exchange Continuous
1IV251AF4,16:04:08,268.85,415,Exchange Continuous
1IV251AF3,16:04:08,268.85,70,Exchange Continuous
1IV251AET,16:03:58,268.80,218,Exchange Continuous
1IV251AES,16:03:58,268.80,218,Exchange Continuous
1IV251AEP,16:03:51,268.85,7,Retail Matching Facility
1IV251AEO,16:03:50,268.90,24,Exchange Continuous
1IV251AEN,16:03:50,268.90,270,Exchange Continuous
1IV251AEM,16:03:50,268.90,386,Exchange Continuous
1IV251AEL,16:03:50,268.85,162,Exchange Continuous
1IV251AEK,16:03:50,268.90,50,Exchange Continuous
1IV251AEJ,16:03:50,268.80,383,Exchange Continuous
1IV251AEH,16:03:48,268.80,3,Retail Matching Facility
1IV251AEE,16:03:23,268.75,240,Exchange Continuous
1IV251AED,16:03:23,268.75,520,Exchange Continuous
1IV251AEC,16:03:23,268.75,270,Exchange Continuous
1IV251AEB,16:03:23,268.75,436,Exchange Continuous
1IV251AEA,16:03:23,268.75,70,Exchange Continuous
1IV251AE9,16:03:22,268.75,520,Exchange Continuous
1IV251AE8,16:03:22,268.75,113,Exchange Continuous
1IV251AE7,16:03:22,268.75,138,Exchange Continuous
1IV251AE6,16:03:22,268.75,331,Exchange Continuous
1IV251AE5,16:03:22,268.75,308,Exchange Continuous
1IV251AE4,16:03:22,268.75,436,Exchange Continuous
1IV251AE3,16:03:19,268.75,30,Exchange Continuous
1IV251AE2,16:03:19,268.75,20,Exchange Continuous
1IV251AE1,16:03:18,268.80,10,Exchange Continuous
1IV251AE0,16:03:12,268.85,134,Exchange Continuous
1IV251ADZ,16:03:12,268.85,134,Exchange Continuous
1IV251ADY,16:03:12,268.85,125,Exchange Continuous
1IV251ADW,16:03:06,268.85,70,Exchange Continuous
1IV251ADV,16:03:06,268.85,436,Exchange Continuous
1IV251ADU,16:03:06,268.90,436,Exchange Continuous
1IV251ADT,16:03:06,268.90,293,Exchange Continuous
1IV251ADS,16:03:06,268.90,120,Exchange Continuous
1IV251ADR,16:03:06,268.90,270,Exchange Continuous
1IV251ADQ,16:03:06,268.90,70,Exchange Continuous
1IV251ADP,16:03:06,268.90,178,Exchange Continuous
1IV251ADO,16:03:05,268.90,258,Exchange Continuous
1IV251ADN,16:03:05,268.95,436,Exchange Continuous
1IV251ADM,16:03:04,268.90,240,Exchange Continuous
1IV251ADL,16:03:04,268.90,270,Exchange Continuous
1IV251ADK,16:03:04,268.90,331,Exchange Continuous
1IV251ADJ,16:03:04,268.90,70,Exchange Continuous
1IV251ADI,16:03:04,268.90,436,Exchange Continuous
1IV251ADH,16:03:04,268.90,296,Exchange Continuous
1IV251ADG,16:03:04,268.90,70,Exchange Continuous
1IV251ADF,16:03:04,268.90,270,Exchange Continuous
1IV251ADE,16:03:04,268.90,80,Exchange Continuous
1IV251ADD,16:03:04,268.90,331,Exchange Continuous
1IV251ADC,16:03:04,268.90,436,Exchange Continuous
1IV251ADB,16:03:04,269.00,100,Exchange Continuous
1IV251ADA,16:03:04,268.95,143,Exchange Continuous
1IV251AD9,16:03:04,268.95,143,Exchange Continuous
1IV251AD8,16:03:04,268.95,150,Exchange Continuous
1IV251AD7,16:03:04,268.90,70,Exchange Continuous
1IV251AD6,16:03:04,268.90,34,Exchange Continuous
1IV251AD0,16:03:03,268.95,770,Exchange Continuous
1IV251ACZ,16:03:03,268.95,436,Exchange Continuous
1IV251ACY,16:03:02,269.00,164,Exchange Continuous
1IV251ACX,16:03:02,269.00,4,Exchange Continuous
1IV251ACW,16:03:02,269.00,230,Exchange Continuous
1IV251ACV,16:03:02,269.00,40,Exchange Continuous
1IV251ACU,16:03:02,268.95,108,Exchange Continuous
1IV251ACT,16:03:02,268.95,74,Exchange Continuous
1IV251ACS,16:03:02,268.95,362,Exchange Continuous
1IV251ACR,16:03:02,268.95,355,Exchange Continuous
1IV251ACQ,16:03:02,268.95,69,Exchange Continuous
1IV251ACP,16:03:02,268.95,367,Exchange Continuous
1IV251ACO,16:03:02,268.95,363,Exchange Continuous
1IV251ACN,16:03:02,268.90,402,Exchange Continuous
1IV251ACM,16:03:02,268.95,358,Exchange Continuous
1IV251ACL,16:03:02,268.95,998,Exchange Continuous
1IV251ACK,16:03:02,268.95,334,Exchange Continuous
1IV251ACJ,16:03:02,268.95,707,Exchange Continuous
1IV251ACI,16:03:02,268.95,325,Exchange Continuous
1IV251ACH,16:03:02,268.95,270,Exchange Continuous
1IV251ACG,16:03:02,268.95,326,Exchange Continuous
1IV251ACF,16:03:02,268.90,270,Exchange Continuous
1IV251ACE,16:03:02,268.90,322,Exchange Continuous
1IV251ACD,16:03:02,268.90,156,Exchange Continuous
1IV251ACC,16:03:02,268.90,70,Exchange Continuous
1IV251ACB,16:03:02,268.90,436,Exchange Continuous
1IV251ACA,16:03:01,268.95,119,Exchange Continuous
1IV251AC9,16:03:01,268.95,317,Exchange Continuous
1IV251AC8,16:03:01,268.95,55,Exchange Continuous
1IV251AC7,16:03:01,268.95,344,Exchange Continuous
1IV251AC6,16:03:01,268.95,6,Exchange Continuous
1IV251AC5,16:03:01,268.95,382,Exchange Continuous
1IV251AC4,16:03:01,268.95,54,Exchange Continuous
1IV251AC3,16:03:01,268.95,260,Exchange Continuous
1IV251AC2,16:03:01,268.95,24,Exchange Continuous
1IV251AC1,16:03:01,268.95,46,Exchange Continuous
1IV251AC0,16:03:01,268.95,24,Exchange Continuous
1IV251ABZ,16:03:01,268.95,300,Exchange Continuous
1IV251ABY,16:03:01,268.95,104,Exchange Continuous
1IV251ABX,16:03:01,268.95,332,Exchange Continuous
1IV251ABW,16:03:01,268.95,68,Exchange Continuous
1IV251ABV,16:03:01,268.95,337,Exchange Continuous
1IV251ABU,16:03:01,268.95,17,Exchange Continuous
1IV251ABT,16:03:01,268.95,110,Exchange Continuous
1IV251ABS,16:03:01,268.95,326,Exchange Continuous
1IV251ABR,16:03:01,268.95,77,Exchange Continuous
1IV251ABQ,16:03:01,268.95,263,Exchange Continuous
1IV251ABP,16:03:01,268.95,50,Exchange Continuous
1IV251ABO,16:03:01,268.95,335,Exchange Continuous
1IV251ABN,16:03:01,268.95,436,Exchange Continuous
1IV251ABM,16:03:01,268.95,161,Exchange Continuous
1IV251ABL,16:03:01,268.95,151,Exchange Continuous
1IV251ABK,16:03:01,268.95,285,Exchange Continuous
1IV251ABJ,16:03:01,268.95,113,Exchange Continuous
1IV251ABI,16:03:01,268.95,270,Exchange Continuous
1IV251ABH,16:03:01,268.95,436,Exchange Continuous
1IV251ABG,16:03:00,268.90,260,Exchange Continuous
1IV251ABF,16:03:00,268.90,18,Exchange Continuous
1IV251ABE,16:03:00,268.90,260,Exchange Continuous
1IV251ABD,16:03:00,268.90,771,Exchange Continuous
1IV251ABC,16:03:00,268.90,45,Exchange Continuous
1IV251ABB,16:03:00,268.90,270,Exchange Continuous
1IV251ABA,16:03:00,268.90,260,Exchange Continuous
1IV251AB9,16:03:00,268.90,286,Exchange Continuous
1IV251AB8,16:03:00,268.90,15,Exchange Continuous
1IV251AB7,16:03:00,268.90,334,Exchange Continuous
1IV251AB6,16:03:00,268.90,274,Exchange Continuous
1IV251AB5,16:03:00,268.90,193,Exchange Continuous
1IV251AAV,16:02:51,268.85,59,Exchange Continuous
1IV251AAS,16:02:42,268.85,61,Exchange Continuous
1IV251AAR,16:02:42,268.85,375,Exchange Continuous
1IV251AAM,16:02:37,268.90,243,Exchange Continuous
1IV251AAL,16:02:36,268.90,107,Exchange Continuous
1IV251AAK,16:02:36,268.90,322,Exchange Continuous
1IV251AAJ,16:02:36,268.90,319,Exchange Continuous
1IV251AAI,16:02:36,268.90,270,Exchange Continuous
1IV251AAH,16:02:36,268.90,275,Exchange Continuous
1IV251AAG,16:02:36,268.90,125,Exchange Continuous
1IV251AAF,16:02:36,268.90,6,Exchange Continuous
1IV251AAE,16:02:36,268.90,304,Exchange Continuous
1IV251AAD,16:02:36,268.90,372,Exchange Continuous
1IV251AAB,16:02:33,268.85,100,Exchange Continuous
1IV251AAA,16:02:32,268.90,50,Exchange Continuous
1IV251AA9,16:02:32,268.90,14,Exchange Continuous
1IV251AA8,16:02:32,268.85,85,Exchange Continuous
1IV251AA7,16:02:32,268.85,118,Exchange Continuous
1IV251AA6,16:02:32,268.85,67,Exchange Continuous
1IV251AA5,16:02:32,268.85,145,Exchange Continuous
1IV251AA4,16:02:32,268.85,100,Exchange Continuous
1IV251AA3,16:02:32,268.85,100,Exchange Continuous
1IV251AA2,16:02:32,268.85,91,Exchange Continuous
1IV251AA1,16:02:32,268.85,121,Exchange Continuous
1IV251AA0,16:02:32,268.85,100,Exchange Continuous
1IV251A9Z,16:02:32,268.85,109,Exchange Continuous
1IV251A9Y,16:02:32,268.80,62,Exchange Continuous
1IV251A9W,16:02:32,268.80,319,Exchange Continuous
1IV251A9V,16:02:32,268.80,436,Exchange Continuous
1IV251A9U,16:02:32,268.75,436,Exchange Continuous
1IV251A9T,16:02:32,268.75,9,Exchange Continuous
1IV251A9S,16:02:32,268.80,436,Exchange Continuous
1IV251A9R,16:02:32,268.75,231,Exchange Continuous
1IV251A9Q,16:02:32,268.75,254,Exchange Continuous
1IV251A9P,16:02:32,268.75,270,Exchange Continuous
1IV251A9O,16:02:32,268.75,436,Exchange Continuous
1IV251A9N,16:02:32,268.75,120,Exchange Continuous
1IV251A9M,16:02:31,268.80,125,Exchange Continuous
1IV251A9L,16:02:31,268.80,221,Exchange Continuous
1IV251A9K,16:02:31,268.80,70,Exchange Continuous
1IV251A9J,16:02:31,268.80,436,Exchange Continuous
1IV251A97,16:02:26,268.85,94,Exchange Continuous
1IV251A96,16:02:26,268.80,328,Exchange Continuous
1IV251A95,16:02:26,268.80,100,Exchange Continuous
1IV251A94,16:02:26,268.75,375,Exchange Continuous
1IV251A93,16:02:26,268.70,257,Exchange Continuous
1IV251A92,16:02:26,268.70,70,Exchange Continuous
1IV251A91,16:02:26,268.70,436,Exchange Continuous
1IV251A90,16:02:26,268.75,238,Exchange Continuous
1IV251A8W,16:02:08,268.80,311,Exchange Continuous
1IV251A8V,16:02:08,268.80,270,Exchange Continuous
1IV251A8U,16:02:08,268.80,335,Exchange Continuous
1IV251A8T,16:02:08,268.80,70,Exchange Continuous
1IV251A8S,16:02:08,268.80,134,Exchange Continuous
1IV251A8R,16:02:08,268.80,233,Exchange Continuous
1IV251A8Q,16:02:08,268.80,119,Exchange Continuous
1IV251A8L,16:01:54,268.85,12,Exchange Continuous
1IV251A8K,16:01:54,268.85,139,Exchange Continuous
1IV251A8J,16:01:54,268.90,360,Exchange Continuous
1IV251A8I,16:01:54,268.90,76,Exchange Continuous
1IV251A8H,16:01:54,268.90,284,Exchange Continuous
1IV251A8C,16:01:50,268.90,284,Exchange Continuous
1IV251A8B,16:01:50,268.90,293,Exchange Continuous
1IV251A8A,16:01:50,268.90,436,Exchange Continuous
1IV251A89,16:01:50,268.90,159,Exchange Continuous
1IV251A88,16:01:50,268.90,70,Exchange Continuous
1IV251A84,16:01:41,268.90,270,Exchange Continuous
1IV251A83,16:01:41,268.90,300,Exchange Continuous
1IV251A82,16:01:41,268.90,70,Exchange Continuous
1IV251A81,16:01:41,268.90,436,Exchange Continuous
1IV251A80,16:01:40,268.95,436,Exchange Continuous
1IV251A7Z,16:01:40,268.95,155,Exchange Continuous
1IV251A7Y,16:01:25,268.90,256,Exchange Continuous
1IV251A7X,16:01:25,268.90,270,Exchange Continuous
1IV251A7W,16:01:25,268.90,250,Exchange Continuous
1IV251A7V,16:01:25,268.90,318,Exchange Continuous
1IV251A7U,16:01:25,268.90,70,Exchange Continuous
1IV251A7T,16:01:25,268.90,436,Exchange Continuous
1IV251A7S,16:01:24,268.95,224,Exchange Continuous
1IV251A7R,16:01:24,268.95,296,Exchange Continuous
1IV251A7Q,16:01:24,268.95,119,Exchange Continuous
1IV251A7P,16:01:24,268.95,317,Exchange Continuous
1IV251A7O,16:01:24,268.95,342,Exchange Continuous
1IV251A7N,16:01:24,268.95,73,Exchange Continuous
1IV251A7M,16:01:24,268.95,347,Exchange Continuous
1IV251A7L,16:01:24,268.95,340,Exchange Continuous
1IV251A7K,16:01:24,268.95,436,Exchange Continuous
1IV251A7J,16:01:24,268.95,101,Exchange Continuous
1IV251A7I,16:01:24,268.95,193,Exchange Continuous
1IV251A7H,16:01:24,268.95,432,Exchange Continuous
1IV251A7G,16:01:22,268.90,252,Exchange Continuous
1IV251A7F,16:01:22,268.90,317,Exchange Continuous
1IV251A7E,16:01:22,268.90,184,Exchange Continuous
1IV251A7D,16:01:22,268.90,322,Exchange Continuous
1IV251A7C,16:01:22,268.90,322,Exchange Continuous
1IV251A7B,16:01:22,268.90,15,Exchange Continuous
1IV251A7A,16:01:22,268.90,520,Exchange Continuous
1IV251A79,16:01:22,268.90,293,Exchange Continuous
1IV251A78,16:01:14,268.85,123,Exchange Continuous
1IV251A77,16:01:13,268.85,163,Exchange Continuous
1IV251A76,16:01:13,268.85,461,Exchange Continuous
1IV251A75,16:01:13,268.85,339,Exchange Continuous
1IV251A74,16:01:13,268.85,119,Exchange Continuous
1IV251A73,16:01:13,268.85,436,Exchange Continuous
1IV251A6O,16:00:29,268.80,155,Exchange Continuous
1IV251A6N,16:00:29,268.80,133,Exchange Continuous
1IV251A6M,16:00:18,268.80,291,Exchange Continuous
1IV251A6L,16:00:18,268.80,270,Exchange Continuous
1IV251A6K,16:00:18,268.80,436,Exchange Continuous
1IV251A6J,16:00:18,268.80,265,Exchange Continuous
1IV251A6I,16:00:18,268.80,337,Exchange Continuous
1IV251A6G,16:00:12,268.80,290,Exchange Continuous
1IV251A6F,16:00:12,268.80,121,Exchange Continuous
1IV251A6E,16:00:12,268.80,337,Exchange Continuous
1IV251A6D,16:00:04,268.75,158,Exchange Continuous
1IV251A6C,16:00:04,268.75,217,Exchange Continuous
1IV251A6B,16:00:04,268.75,376,Exchange Continuous
1IV251A6A,16:00:04,268.80,19,Exchange Continuous
1IV251A69,16:00:04,268.80,327,Exchange Continuous
1IV251A68,16:00:04,268.80,439,Exchange Continuous
1IV251A5K,15:59:18,268.90,70,Exchange Continuous
1IV251A5J,15:59:18,268.90,596,Exchange Continuous
1IV251A5I,15:59:18,268.90,436,Exchange Continuous
1IV251A5H,15:59:18,268.90,270,Exchange Continuous
1IV251A5G,15:59:18,268.90,240,Exchange Continuous
1IV251A5F,15:59:18,268.90,70,Exchange Continuous
1IV251A5E,15:59:18,268.90,436,Exchange Continuous
1IV251A5D,15:59:17,268.90,40,Exchange Continuous
1IV251A5C,15:59:17,268.90,168,Exchange Continuous
1IV251A5B,15:59:17,268.90,268,Exchange Continuous
1IV251A5A,15:59:17,268.90,309,Exchange Continuous
1IV251A59,15:59:17,268.90,65,Exchange Continuous
1IV251A58,15:59:17,268.90,266,Exchange Continuous
1IV251A57,15:59:17,268.90,436,Exchange Continuous
1IV251A56,15:59:17,268.90,131,Exchange Continuous
1IV251A55,15:59:17,268.90,305,Exchange Continuous
1IV251A54,15:59:17,268.90,291,Exchange Continuous
1IV251A53,15:59:17,268.90,136,Exchange Continuous
1IV251A52,15:59:17,268.90,300,Exchange Continuous
1IV251A51,15:59:17,268.90,24,Exchange Continuous
1IV251A50,15:59:17,268.90,289,Exchange Continuous
1IV251A4Z,15:59:17,268.90,123,Exchange Continuous
1IV251A4Y,15:59:17,268.90,313,Exchange Continuous
1IV251A4X,15:59:17,268.90,184,Exchange Continuous
1IV251A4W,15:59:17,268.90,336,Exchange Continuous
1IV251A4V,15:59:17,268.90,323,Exchange Continuous
1IV251A4U,15:59:17,268.90,538,Exchange Continuous
1IV251A4T,15:59:17,268.90,302,Exchange Continuous
1IV251A4S,15:59:17,268.90,414,Exchange Continuous
1IV251A4R,15:59:17,268.90,22,Exchange Continuous
1IV251A4Q,15:59:17,268.90,300,Exchange Continuous
1IV251A4P,15:59:17,268.90,298,Exchange Continuous
1IV251A4O,15:59:17,268.90,127,Exchange Continuous
1IV251A4N,15:59:17,268.90,309,Exchange Continuous
1IV251A4M,15:59:17,268.90,305,Exchange Continuous
